version_id,anexa,sheet,source_row,cod,coduri,functie,sinonime,regim,tip_post,nivel_administrativ,banda_populatie,grad_treapta,vechime,studii,sectiune,coef_min,coef_max,coeficienti,coef_labels,needs_review
2026-07-17,VIII,VIII_CI_A_1,19,81.10103005.03.2,81.10103005.03.2|81.10103005.03.1,Şef serviciu; comisar şef divizie secţie; şef secţie;,Şef serviciu|comisar şef divizie secţie|şef secţie,funcționar public,conducere,central,,,,S,b) Funcţii publice de conducere,3.9149999999999996,4.35,3.915|4.35,Grad managerial|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,20,81.10103006.02.2,81.10103006.02.2|81.10103006.02.1,Şef oficiu;Şef birou,Şef oficiu|Şef birou,funcționar public,conducere,central,,,,S,b) Funcţii publice de conducere,3.6253521126760564,4.028169014084507,3.625352113|4.028169014,Grad managerial|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,22,81.10104001.01.1,81.10104001.01.1,Auditor,Auditor,funcționar public,execuție,central,,superior,,S,c) Funcţii publice generale de execuţie,2.499,2.936325,2.499|2.936325,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,23,81.10104001.01.2,81.10104001.01.2,Auditor,Auditor,funcționar public,execuție,central,,principal,,S,c) Funcţii publice generale de execuţie,2.41395,2.5105079999999997,2.41395|2.510508,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,24,81.10104001.01.3,81.10104001.01.3,Auditor,Auditor,funcționar public,execuție,central,,asistent,,S,c) Funcţii publice generale de execuţie,2.1945,2.28228,2.1945|2.28228,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,25,81.10104002.04.1,81.10104002.04.1,Consilier; consilier juridic; consilier achiziții publice; expert,Consilier|consilier juridic|consilier achiziții publice|expert,funcționar public,execuție,central,,superior,,S,c) Funcţii publice generale de execuţie,2.38,2.8,2.38|2.8,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,26,81.10104002.04.2,81.10104002.04.2,Consilier; consilier juridic; consilier achiziții publice; expert,Consilier|consilier juridic|consilier achiziții publice|expert,funcționar public,execuție,central,,principal,,S,c) Funcţii publice generale de execuţie,2.299,2.39096,2.299|2.39096,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,27,81.10104002.04.3,81.10104002.04.3,Consilier; consilier juridic; consilier achiziții publice; expert,Consilier|consilier juridic|consilier achiziții publice|expert,funcționar public,execuție,central,,asistent,,S,c) Funcţii publice generale de execuţie,2.09,2.1736,2.09|2.1736,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,28,81.10104002.04.4,81.10104002.04.4,Consilier; consilier juridic; consilier achiziții publice; expert,Consilier|consilier juridic|consilier achiziții publice|expert,funcționar public,execuție,central,,debutant,,S,c) Funcţii publice generale de execuţie,1.9,1.976,1.9|1.976,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,29,,,Inspector,Inspector,funcționar public,execuție,central,,superior,,S,c) Funcţii publice generale de execuţie,2.38,2.8,2.38|2.8,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,30,,,Inspector,Inspector,funcționar public,execuție,central,,principal,,S,c) Funcţii publice generale de execuţie,2.299,2.39096,2.299|2.39096,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,31,,,Inspector,Inspector,funcționar public,execuție,central,,asistent,,S,c) Funcţii publice generale de execuţie,2.09,2.1736,2.09|2.1736,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,32,,,Inspector,Inspector,funcționar public,execuție,central,,debutant,,S,c) Funcţii publice generale de execuţie,1.9,1.976,1.9|1.976,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,33,81.10104003.01.1,81.10104003.01.1,Referent de specialitate,Referent de specialitate,funcționar public,execuție,central,,superior,,SSD,c) Funcţii publice generale de execuţie,1.8326,1.905904,1.8326|1.905904,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,34,81.10104003.01.2,81.10104003.01.2,Referent de specialitate,Referent de specialitate,funcționar public,execuție,central,,principal,,SSD,c) Funcţii publice generale de execuţie,1.77023,1.8410392,1.77023|1.8410392,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,35,81.10104003.01.3,81.10104003.01.3,Referent de specialitate,Referent de specialitate,funcționar public,execuție,central,,asistent,,SSD,c) Funcţii publice generale de execuţie,1.672,1.73888,1.672|1.73888,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,36,81.10104003.01.4,81.10104003.01.4,Referent de specialitate,Referent de specialitate,funcționar public,execuție,central,,debutant,,SSD,c) Funcţii publice generale de execuţie,1.634,1.69936,1.634|1.69936,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,37,81.10104004.01.1,81.10104004.01.1,Referent,Referent,funcționar public,execuție,central,,superior,,M,c) Funcţii publice generale de execuţie,1.768459,1.83919736,1.768459|1.83919736,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,38,81.10104004.01.2,81.10104004.01.2,Referent,Referent,funcționar public,execuție,central,,principal,,M,c) Funcţii publice generale de execuţie,1.7082719499999999,1.776602828,1.70827195|1.776602828,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,39,81.10104004.01.3,81.10104004.01.3,Referent,Referent,funcționar public,execuție,central,,asistent,,M,c) Funcţii publice generale de execuţie,1.6134799999999998,1.6780191999999998,1.61348|1.6780192,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,40,81.10104004.01.4,81.10104004.01.4,Referent,Referent,funcționar public,execuție,central,,debutant,,M,c) Funcţii publice generale de execuţie,1.5686399999999998,1.6313855999999998,1.56864|1.6313856,Gradația 0|Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,42,81.10105001.01.1,81.10105001.01.1,Consilier parlamentar,Consilier parlamentar,funcționar public,execuție,central,,,,S,d) Funcţii publice specifice de execuţie,2.8,2.8,2.8,Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,43,81.10105002.01.1,81.10105002.01.1,Expert parlamentar,Expert parlamentar,funcționar public,execuție,central,,,,S,d) Funcţii publice specifice de execuţie,2.39096,2.39096,2.39096,Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,44,81.10105003.01.1,81.10105003.01.1,Consultant parlamentar,Consultant parlamentar,funcționar public,execuție,central,,,,S,d) Funcţii publice specifice de execuţie,2.1736,2.1736,2.1736,Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,45,81.10105004.01.1,81.10105004.01.1,Şef cabinet,Şef cabinet,funcționar public,execuție,central,,,,S,d) Funcţii publice specifice de execuţie,1.765425,1.765425,1.765425,Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,46,81.10105005.03.1,81.10105005.03.1,Şef cabinet; referent; stenodactilograf,Şef cabinet|referent|stenodactilograf,funcționar public,execuție,central,,,,SSD,d) Funcţii publice specifice de execuţie,1.7461675,1.7461675,1.7461675,Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,47,81.10105006.03.1,81.10105006.03.1,Şef cabinet; referent; stenodactilograf,Şef cabinet|referent|stenodactilograf,funcționar public,execuție,central,,,,PL,d) Funcţii publice specifice de execuţie,1.7109079543320032,1.7109079543320032,1.710907954,Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,48,81.10105007.03.1,81.10105007.03.1,Şef cabinet; referent; stenodactilograf,Şef cabinet|referent|stenodactilograf,funcționar public,execuție,central,,,,M,d) Funcţii publice specifice de execuţie,1.6528544512341237,1.6528544512341237,1.652854451,Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,49,81.10105008.01.1,81.10105008.01.1,Controlor delegat al Ministerului Finanţelor Publice,Controlor delegat al Ministerului Finanţelor Publice,funcționar public,execuție,central,,superior,,S,d) Funcţii publice specifice de execuţie,2.8,2.8,2.8,Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,50,81.10105009.04.1,81.10105009.04.1,Inspector de muncă; inspector social; asistent social; expert coordonator,Inspector de muncă|inspector social|asistent social|expert coordonator,funcționar public,execuție,central,,superior,,S,d) Funcţii publice specifice de execuţie,2.4989999999999997,2.4989999999999997,2.499,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,51,81.10105009.04.2,81.10105009.04.2,Inspector de muncă; inspector social; asistent social; expert coordonator,Inspector de muncă|inspector social|asistent social|expert coordonator,funcționar public,execuție,central,,principal,,S,d) Funcţii publice specifice de execuţie,2.32,2.32,2.32,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,52,81.10105009.04.3,81.10105009.04.3,Inspector de muncă; inspector social; asistent social; expert coordonator,Inspector de muncă|inspector social|asistent social|expert coordonator,funcționar public,execuție,central,,asistent,,S,d) Funcţii publice specifice de execuţie,2.11,2.11,2.11,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,53,81.10105009.04.4,81.10105009.04.4,Inspector de muncă; inspector social; asistent social; expert coordonator,Inspector de muncă|inspector social|asistent social|expert coordonator,funcționar public,execuție,central,,debutant,,S,d) Funcţii publice specifice de execuţie,1.92,1.92,1.92,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,54,81.10105009.04.1,81.10105009.04.1,Inspector vamal; Inspector antifrauda; inspector de urmărire și administrare bunuri,Inspector vamal|Inspector antifrauda|inspector de urmărire și administrare bunuri,funcționar public,execuție,central,,superior,,S,d) Funcţii publice specifice de execuţie,1.1372549019607843,2.8,2.499|2.8|1.137254902,Gradația 0|Nivel II|,0
2026-07-17,VIII,VIII_CI_A_1,55,81.10105009.04.2,81.10105009.04.2,Inspector vamal; Inspector antifrauda; inspector de urmărire și administrare bunuri,Inspector vamal|Inspector antifrauda|inspector de urmărire și administrare bunuri,funcționar public,execuție,central,,principal,,S,d) Funcţii publice specifice de execuţie,1.030586206896552,2.39096,2.32|2.39096|1.030586207,Gradația 0|Nivel II|,0
2026-07-17,VIII,VIII_CI_A_1,56,81.10105009.04.3,81.10105009.04.3,Inspector vamal; Inspector antifrauda; inspector de urmărire și administrare bunuri,Inspector vamal|Inspector antifrauda|inspector de urmărire și administrare bunuri,funcționar public,execuție,central,,asistent,,S,d) Funcţii publice specifice de execuţie,1.0301421800947868,2.1736,2.11|2.1736|1.03014218,Gradația 0|Nivel II|,0
2026-07-17,VIII,VIII_CI_A_1,57,81.10105009.04.4,81.10105009.04.4,Inspector vamal; Inspector antifrauda; inspector de urmărire și administrare bunuri,Inspector vamal|Inspector antifrauda|inspector de urmărire și administrare bunuri,funcționar public,execuție,central,,debutant,,S,d) Funcţii publice specifice de execuţie,1.0291666666666668,1.976,1.92|1.976|1.029166667,Gradația 0|Nivel II|,0
2026-07-17,VIII,VIII_CI_A_1,58,81.10105010.01.1,81.10105010.01.1,Comisar,Comisar,funcționar public,execuție,central,,superior,,S,d) Funcţii publice specifice de execuţie,2.4989999999999997,2.4989999999999997,2.499,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,59,81.10105010.01.2,81.10105010.01.2,Comisar,Comisar,funcționar public,execuție,central,,principal,,S,d) Funcţii publice specifice de execuţie,2.32,2.32,2.32,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,60,81.10105010.01.3,81.10105010.01.3,Comisar,Comisar,funcționar public,execuție,central,,asistent,,S,d) Funcţii publice specifice de execuţie,2.11,2.11,2.11,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,61,81.10105010.01.4,81.10105010.01.4,Comisar,Comisar,funcționar public,execuție,central,,debutant,,S,d) Funcţii publice specifice de execuţie,1.92,1.92,1.92,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,62,81.10105011.02.1,81.10105011.02.1,Comisar; agent vamal,Comisar|agent vamal,funcționar public,execuție,central,,superior,,SSD,d) Funcţii publice specifice de execuţie,1.86778592,1.86778592,1.86778592,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,63,81.10105011.02.2,81.10105011.02.2,Comisar; agent vamal,Comisar|agent vamal,funcționar public,execuție,central,,principal,,SSD,d) Funcţii publice specifice de execuţie,1.8042184159999999,1.8042184159999999,1.804218416,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,64,81.10105011.02.3,81.10105011.02.3,Comisar; agent vamal,Comisar|agent vamal,funcționar public,execuție,central,,asistent,,SSD,d) Funcţii publice specifice de execuţie,1.7041024,1.7041024,1.7041024,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,65,81.10105011.02.4,81.10105011.02.4,Comisar; agent vamal,Comisar|agent vamal,funcționar public,execuție,central,,debutant,,SSD,d) Funcţii publice specifice de execuţie,1.6653727999999999,1.6653727999999999,1.6653728,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,66,81.10105012.03.1,81.10105012.03.1,Comisar; controlor vamal; casier trezorier,Comisar|controlor vamal|casier trezorier,funcționar public,execuție,central,,superior,,M,d) Funcţii publice specifice de execuţie,1.8024134128,1.8024134128,1.802413413,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,67,81.10105012.03.2,81.10105012.03.2,Comisar; controlor vamal; casier trezorier,Comisar|controlor vamal|casier trezorier,funcționar public,execuție,central,,principal,,M,d) Funcţii publice specifice de execuţie,1.7410707714399998,1.7410707714399998,1.741070771,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,68,81.10105012.03.3,81.10105012.03.3,Comisar; controlor vamal; casier trezorier,Comisar|controlor vamal|casier trezorier,funcționar public,execuție,central,,asistent,,M,d) Funcţii publice specifice de execuţie,1.6444588159999998,1.6444588159999998,1.644458816,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,69,81.10105012.03.4,81.10105012.03.4,Comisar; controlor vamal; casier trezorier,Comisar|controlor vamal|casier trezorier,funcționar public,execuție,central,,debutant,,M,d) Funcţii publice specifice de execuţie,1.5987578879999997,1.5987578879999997,1.598757888,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,70,81.10105013.02.1,81.10105013.02.1,Consilier evaluare - examinare; expert evaluare - examinare,Consilier evaluare - examinare|expert evaluare - examinare,funcționar public,execuție,central,,superior,,S,d) Funcţii publice specifice de execuţie,2.8,2.8,2.8,Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,71,81.10105013.02.2,81.10105013.02.2,Consilier evaluare - examinare; expert evaluare - examinare,Consilier evaluare - examinare|expert evaluare - examinare,funcționar public,execuție,central,,principal,,S,d) Funcţii publice specifice de execuţie,2.39096,2.39096,2.39096,Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,72,81.10105013.02.3,81.10105013.02.3,Consilier evaluare - examinare; expert evaluare - examinare,Consilier evaluare - examinare|expert evaluare - examinare,funcționar public,execuție,central,,asistent,,S,d) Funcţii publice specifice de execuţie,2.1736,2.1736,2.1736,Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,73,81.10105013.02.4,81.10105013.02.4,Consilier evaluare - examinare; expert evaluare - examinare,Consilier evaluare - examinare|expert evaluare - examinare,funcționar public,execuție,central,,debutant,,S,d) Funcţii publice specifice de execuţie,1.976,1.976,1.976,Nivel II,0
2026-07-17,VIII,VIII_CI_A_1,74,81.10105014.01.1,81.10105014.01.1,Analist evaluare - examinare,Analist evaluare - examinare,funcționar public,execuție,central,,superior,,S,d) Funcţii publice specifice de execuţie,2.3520000000000008,2.3520000000000008,2.352,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,75,81.10105014.01.2,81.10105014.01.2,Analist evaluare - examinare,Analist evaluare - examinare,funcționar public,execuție,central,,principal,,S,d) Funcţii publice specifice de execuţie,2.1521221149999996,2.1521221149999996,2.152122115,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,76,81.10105014.01.3,81.10105014.01.3,Analist evaluare - examinare,Analist evaluare - examinare,funcționar public,execuție,central,,asistent,,S,d) Funcţii publice specifice de execuţie,2.133298557948747,2.133298557948747,2.133298558,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,77,81.10105014.01.4,81.10105014.01.4,Analist evaluare - examinare,Analist evaluare - examinare,funcționar public,execuție,central,,debutant,,S,d) Funcţii publice specifice de execuţie,1.976,1.976,1.976,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,79,81.10106001.01.1,81.10106001.01.1,Manager public,Manager public,funcționar public,execuție,central,,superior,,S,Funcţii publice specifice de manager public,3.171,3.171,3.171,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,80,81.10106001.01.2,81.10106001.01.2,Manager public,Manager public,funcționar public,execuție,central,,principal,,S,Funcţii publice specifice de manager public,3.0199999999999996,3.0199999999999996,3.02,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_1,81,81.10106001.01.3,81.10106001.01.3,Manager public,Manager public,funcționar public,execuție,central,,asistent,,S,Funcţii publice specifice de manager public,2.8761904761904757,2.8761904761904757,2.876190476,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,10,81.20107001.02.2,81.20107001.02.2,Director general; comisar general prim adjunct,Director general|comisar general prim adjunct,funcționar public,conducere,teritorial,,,,S,a) Funcţii publice de conducere,4.598,4.84,4.598|4.84,Grad I|Grad II,0
2026-07-17,VIII,VIII_CI_A_2,11,81.20107002.04.2,81.20107002.04.2,Director general adjunct; inspector de stat şef adjunct; inspector general de stat adjunct; comisar general adjunct,Director general adjunct|inspector de stat şef adjunct|inspector general de stat adjunct|comisar general adjunct,funcționar public,conducere,teritorial,,,,S,a) Funcţii publice de conducere,4.138199999999999,4.356,4.1382|4.356,Grad I|Grad II,0
2026-07-17,VIII,VIII_CI_A_2,12,81.20107003.06.2,81.20107003.06.2,Director; șef compartiment; inspector şef; comisar şef divizie; comisar şef secţie; director executiv,Director|șef compartiment|inspector şef|comisar şef divizie|comisar şef secţie|director executiv,funcționar public,conducere,teritorial,,,,S,a) Funcţii publice de conducere,4.138199999999999,4.356,4.1382|4.356,Grad I|Grad II,0
2026-07-17,VIII,VIII_CI_A_2,13,81.20107004.09.2,81.20107004.09.2,Director adjunct; inspector şef adjunct; şef sector; comisar şef adjunct; comisar şef secţie divizie; director executiv adjunct; comisar şef secţie adjunct,Director adjunct|inspector şef adjunct|şef sector|comisar şef adjunct|comisar şef secţie divizie|director executiv adjunct|comisar şef secţie adjunct,funcționar public,conducere,teritorial,,,,S,a) Funcţii publice de conducere,3.7703599999999997,3.9688,3.77036|3.9688,Grad I|Grad II,0
2026-07-17,VIII,VIII_CI_A_2,14,81.20107005.02.2,81.20107005.02.2,Şef serviciu; comisar şef divizie secţie,Şef serviciu|comisar şef divizie secţie,funcționar public,conducere,teritorial,,,,S,a) Funcţii publice de conducere,3.6365999999999996,3.828,3.6366|3.828,Grad I|Grad II,0
2026-07-17,VIII,VIII_CI_A_2,15,81.20107006.02.2,81.20107006.02.2,Şef oficiu,Şef oficiu,funcționar public,conducere,teritorial,,,,S,a) Funcţii publice de conducere,3.367549295774648,3.544788732394366,3.367549296|3.544788732,Grad I|Grad II,0
2026-07-17,VIII,VIII_CI_A_2,17,81.20108001.01.1,81.20108001.01.1,Auditor,Auditor,funcționar public,execuție,teritorial,,superior,,S,b) Funcţii publice generale de execuţie,2.252286225,2.252286225,2.252286225,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,18,81.20108001.01.2,81.20108001.01.2,Auditor,Auditor,funcționar public,execuție,teritorial,,principal,,S,b) Funcţii publice generale de execuţie,2.1756327862499996,2.1756327862499996,2.175632786,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,19,81.20108001.01.3,81.20108001.01.3,Auditor,Auditor,funcționar public,execuție,teritorial,,asistent,,S,b) Funcţii publice generale de execuţie,1.9778479875000003,1.9778479875000003,1.977847988,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,20,81.20108002.04.1,81.20108002.04.1,Consilier; consilier juridic; consilier achiziții publice; expert; inspector,Consilier|consilier juridic|consilier achiziții publice|expert|inspector,funcționar public,execuție,teritorial,,superior,,S,b) Funcţii publice generale de execuţie,2.15,2.15,2.15,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,21,81.20108002.04.2,81.20108002.04.2,Consilier; consilier juridic; consilier achiziții publice; expert; inspector,Consilier|consilier juridic|consilier achiziții publice|expert|inspector,funcționar public,execuție,teritorial,,principal,,S,b) Funcţii publice generale de execuţie,2.07,2.07,2.07,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,22,81.20108002.04.3,81.20108002.04.3,Consilier; consilier juridic; consilier achiziții publice; expert; inspector,Consilier|consilier juridic|consilier achiziții publice|expert|inspector,funcționar public,execuție,teritorial,,asistent,,S,b) Funcţii publice generale de execuţie,1.88,1.88,1.88,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,23,81.20108002.04.4,81.20108002.04.4,Consilier; consilier juridic; consilier achiziții publice; expert; inspector,Consilier|consilier juridic|consilier achiziții publice|expert|inspector,funcționar public,execuție,teritorial,,debutant,,S,b) Funcţii publice generale de execuţie,1.71,1.71,1.71,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,24,81.20108003.01.1,81.20108003.01.1,Referent de specialitate,Referent de specialitate,funcționar public,execuție,teritorial,,superior,,SSD,b) Funcţii publice generale de execuţie,1.6768290000000001,1.6768290000000001,1.676829,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,25,81.20108003.01.2,81.20108003.01.2,Referent de specialitate,Referent de specialitate,funcționar public,execuție,teritorial,,principal,,SSD,b) Funcţii publice generale de execuţie,1.61976045,1.61976045,1.61976045,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,26,81.20108003.01.3,81.20108003.01.3,Referent de specialitate,Referent de specialitate,funcționar public,execuție,teritorial,,asistent,,SSD,b) Funcţii publice generale de execuţie,1.52988,1.52988,1.52988,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,27,81.20108003.01.4,81.20108003.01.4,Referent de specialitate,Referent de specialitate,funcționar public,execuție,teritorial,,debutant,,SSD,b) Funcţii publice generale de execuţie,1.49511,1.49511,1.49511,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,28,81.20108004.01.1,81.20108004.01.1,Referent,Referent,funcționar public,execuție,teritorial,,superior,,M,b) Funcţii publice generale de execuţie,1.618139985,1.618139985,1.618139985,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,29,81.20108004.01.2,81.20108004.01.2,Referent,Referent,funcționar public,execuție,teritorial,,principal,,M,b) Funcţii publice generale de execuţie,1.5630688342499999,1.5630688342499999,1.563068834,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,30,81.20108004.01.3,81.20108004.01.3,Referent,Referent,funcționar public,execuție,teritorial,,asistent,,M,b) Funcţii publice generale de execuţie,1.4763342,1.4763342,1.4763342,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,31,81.20108004.01.4,81.20108004.01.4,Referent,Referent,funcționar public,execuție,teritorial,,debutant,,M,b) Funcţii publice generale de execuţie,1.4353056,1.4353056,1.4353056,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,33,81.20109001.03.1,81.20109001.03.1,Inspector de muncă; inspector social; asistent social; expert coordonator,Inspector de muncă|inspector social|asistent social|expert coordonator,funcționar public,execuție,teritorial,,superior,,S,c) Funcţii publice specifice de execuţie,2.2491,2.2491,2.2491,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,34,81.20109001.03.2,81.20109001.03.2,Inspector de muncă; inspector social; asistent social; expert coordonator,Inspector de muncă|inspector social|asistent social|expert coordonator,funcționar public,execuție,teritorial,,principal,,S,c) Funcţii publice specifice de execuţie,2.0416,2.0416,2.0416,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,35,81.20109001.03.3,81.20109001.03.3,Inspector de muncă; inspector social; asistent social; expert coordonator,Inspector de muncă|inspector social|asistent social|expert coordonator,funcționar public,execuție,teritorial,,asistent,,S,c) Funcţii publice specifice de execuţie,1.8568,1.8568,1.8568,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,36,81.20109001.03.4,81.20109001.03.4,Inspector de muncă; inspector social; asistent social; expert coordonator,Inspector de muncă|inspector social|asistent social|expert coordonator,funcționar public,execuție,teritorial,,debutant,,S,c) Funcţii publice specifice de execuţie,1.6896,1.6896,1.6896,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,37,81.20109002.01.1,81.20109002.01.1,Comisar,Comisar,funcționar public,execuție,teritorial,,superior,,S,c) Funcţii publice specifice de execuţie,2.2491,2.2491,2.2491,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,38,81.20109002.01.2,81.20109002.01.2,Comisar,Comisar,funcționar public,execuție,teritorial,,principal,,S,c) Funcţii publice specifice de execuţie,2.0416,2.0416,2.0416,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,39,81.20109002.01.3,81.20109002.01.3,Comisar,Comisar,funcționar public,execuție,teritorial,,asistent,,S,c) Funcţii publice specifice de execuţie,1.8568,1.8568,1.8568,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,40,81.20109002.01.4,81.20109002.01.4,Comisar,Comisar,funcționar public,execuție,teritorial,,debutant,,S,c) Funcţii publice specifice de execuţie,1.6896,1.6896,1.6896,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,41,81.20109003.01.1,81.20109003.01.1,Comisar,Comisar,funcționar public,execuție,teritorial,,superior,,SSD,c) Funcţii publice specifice de execuţie,1.5689401727999999,1.5689401727999999,1.568940173,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,42,81.20109003.01.2,81.20109003.01.2,Comisar,Comisar,funcționar public,execuție,teritorial,,principal,,SSD,c) Funcţii publice specifice de execuţie,1.5155434694399998,1.5155434694399998,1.515543469,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,43,81.20109003.01.3,81.20109003.01.3,Comisar,Comisar,funcționar public,execuție,teritorial,,asistent,,SSD,c) Funcţii publice specifice de execuţie,1.431446016,1.431446016,1.431446016,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,44,81.20109003.01.4,81.20109003.01.4,Comisar,Comisar,funcționar public,execuție,teritorial,,debutant,,SSD,c) Funcţii publice specifice de execuţie,1.3989131519999998,1.3989131519999998,1.398913152,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,45,81.20109004.01.1,81.20109004.01.1,Referent de specialitate,Referent de specialitate,funcționar public,execuție,teritorial,,superior,,M,c) Funcţii publice specifice de execuţie,1.514027266752,1.514027266752,1.514027267,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,46,81.20109004.01.2,81.20109004.01.2,Referent de specialitate,Referent de specialitate,funcționar public,execuție,teritorial,,principal,,M,c) Funcţii publice specifice de execuţie,1.4624994480095999,1.4624994480095999,1.462499448,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,47,81.20109004.01.3,81.20109004.01.3,Referent de specialitate,Referent de specialitate,funcționar public,execuție,teritorial,,asistent,,M,c) Funcţii publice specifice de execuţie,1.3813454054399998,1.3813454054399998,1.381345405,Gradația 0,0
2026-07-17,VIII,VIII_CI_A_2,48,81.20109004.01.4,81.20109004.01.4,Referent de specialitate,Referent de specialitate,funcționar public,execuție,teritorial,,debutant,,M,c) Funcţii publice specifice de execuţie,1.3429566259199996,1.3429566259199996,1.342956626,Gradația 0,0
2026-07-17,VIII,VIII CI A 3 (local1),10,81.30110001.01.2,81.30110001.01.2,Secretar general,Secretar general,funcționar public,conducere,,peste 200.000,,,S,a) Funcţii publice de conducere,4.7025,4.95,4.7025|4.95,Grad managerial|Nivel II,0
